,명칭,주소,위도,경도,사진
1584,하늘빛수목원,전라남도 장흥군 용산면 장흥대로 2746,34.6353572119,126.9037770622,하늘빛수목원.jpg
1585,하동 야생차박물관 체험관(야생차체험),경상남도 하동군 화개면 쌍계로 571-25,35.2273393708,127.6428888303,하동 야생차박물관 체험관(야생차체험).jpg
1586,한국전통음식문화체험관(정강원),강원특별자치도 평창군 용평면 금당계곡로 2010-13(용평면),37.5708801796,128.4080773896,한국전통음식문화체험관(정강원).jpg
1587,한지생각이닥,인천광역시 중구 우현로35번길 14-1(신포동),37.4706813435,126.6262058339,한지생각이닥.jpg
1588,해돋이전망대,부산광역시 영도구 해돋이3길 410-1 (청학동),35.0891108108,129.0559688873,해돋이전망대.jpg
1589,해마루공원,경상북도 구미시 해마루공원로 86(옥계동),36.1417083371,128.4300835761,해마루공원.jpg
1590,행궁동 벽화마을,경기도 수원시 팔달구 화서문로72번길 9-6(북수동),37.2855791918,127.0165338018,행궁동 벽화마을.jpg
1591,행담도,충청남도 당진시 신평면 서해안고속도로 275,36.9451926236,126.8071427338,행담도.jpg
1592,향림사(순천),전라남도 순천시 조비길 36(석현동),34.9725374321,127.4789625691,향림사(순천).jpg
1593,홍건익가옥,서울특별시 종로구 필운대로1길 14-4(필운동),37.5779721893,126.9688965725,홍건익가옥.jpg
1594,홍제천 폭포마당,서울특별시 서대문구 연희동 170-181,37.5798797061,126.9357023224,홍제천 폭포마당.jpg
1595,화엄사계곡,전라남도 구례군 마산면 화엄사로 539,35.2573140182,127.4977425065,화엄사계곡.jpg
1596,황포해수욕장,경상남도 거제시 장목면 황포1길,35.0201087783,128.6740567675,황포해수욕장.jpg
1597,효석 달빛언덕,강원특별자치도 평창군 봉평면 효석문학길 54,37.612171842,128.3669215289,효석 달빛언덕.jpg
1598,흑산도,전라남도 신안군 흑산면 진마을길 11,34.68294745,125.4274063444,흑산도.jpg
1599,흥륜사(순천),전라남도 순천시 장대길 102,34.9519566711,127.4939617751,흥륜사(순천).jpg
1600,가산산성마을,경상북도 칠곡군 가산면 가산로 891,36.0501079498,128.597812985,가산산성마을.jpg
1601,가산수변공원,경상남도 양산시 동면 가산리 799,35.295064808,129.0178748959,가산수변공원.jpg
1602,가인 김병로 생가터,전라북도 순창군 복흥면 하리길 160(복흥면),35.4505693165,126.9774224423,가인 김병로 생가터.jpg
1603,거림계곡,경상남도 산청군 시천면 세석길,35.2821875009,127.7306102376,거림계곡.jpg
1604,경상감영공원,대구광역시 중구 경상감영길 99(포정동),35.8720530283,128.5923073375,경상감영공원.jpg
1605,경안근린공원,경기도 광주시 경안로98번길 30(경안동),37.409466278,127.25123956,경안근린공원.jpg
1606,경주민속공예촌,경상북도 경주시 보불로 230(하동),35.8044963203,129.3112683256,경주민속공예촌.jpg
1607,경희천문대,경기도 용인시 기흥구 덕영대로 1732(서천동),37.2418853616,127.0786766087,경희천문대.jpg
1608,고려궁지,인천광역시 강화군 강화읍 북문길 42,37.7508851202,126.4854359021,고려궁지.jpg
1609,고파도,충청남도 서산시 팔봉면 고파도2길 10,36.9107356409,126.3359808063,고파도.jpg
1610,곤지암리조트,경기도 광주시 도척면 도척윗로 278,37.3374836915,127.2922239974,곤지암리조트.jpg
1611,공룡공원,대구광역시 남구 용두2길 43(봉덕동),35.8300524321,128.6034408589,공룡공원.jpg
1612,관덕정의 각궁,광주광역시 남구 사직길 49,35.1419253355,126.9118638245,관덕정의 각궁.jpg
1613,관음사(제주),제주특별자치도 제주시 산록북로 660(아라일동),33.4237615317,126.5581440803,관음사(제주).jpg
1614,광석대 (무등산권 국가지질공원),광주광역시 북구 무등로 1550(금곡동),35.1441458348,126.9890013959,광석대 (무등산권 국가지질공원).jpg
1615,광주폴리,광주광역시 북구 비엔날레로 111(용봉동),35.1826203741,126.890259159,광주폴리.jpg
1616,교하중앙공원,경기도 파주시 숲속노을로 256(동패동),37.72349789,126.7123631103,교하중앙공원.jpg
1617,구로시장,서울특별시 구로구 구로동로22길 17-4(구로동),37.4896892917,126.8856566482,구로시장.jpg
1618,구리 왕숙체육공원,경기도 구리시 왕숙천로 701(사노동),37.6356103685,127.1471731288,구리 왕숙체육공원.jpg
1619,국립 지리산자연휴양림,경상남도 함양군 마천면 음정길 152,35.3437786844,127.6240207984,국립 지리산자연휴양림.jpg
1620,국립백두대간수목원,경상북도 봉화군 춘양면 춘양로 1501,37.0081335894,128.8299535859,국립백두대간수목원.jpg
1621,국립수목원(광릉숲),경기도 포천시 광릉수목원로 415,37.7518472513,127.1694149861,국립수목원(광릉숲).jpg
1622,국립양평치유의숲,경기도 양평군 양동면 황거길 262-10,37.461185487,127.7181068651,국립양평치유의숲.jpg
1623,국립장성숲체원,전라남도 장성군 방장로 353 방장산자연휴양림관리사무소,35.444088434,126.7514232211,국립장성숲체원.jpg
1624,국제시장 먹자골목,부산광역시 중구 중구로 36,35.1011311741,129.0280793175,국제시장 먹자골목.jpg
1625,국채보상운동기념공원,대구광역시 중구 공평로10길 25 대구광역시립중앙도서관,35.8684841619,128.6017371619,국채보상운동기념공원.jpg
1626,궁평항,경기도 화성시 서신면 궁평항로 1069-17,37.1154012551,126.6789135995,궁평항.jpg
1627,금정선원,부산광역시 동래구 우장춘로 157-59(온천동),35.2216351938,129.0741053488,금정선원.jpg
1628,기지제 수변공원,전라북도 전주시 덕진구 장동 1094,35.8413069939,127.0645268438,기지제 수변공원.jpg
1629,꽃절(화암사),충청북도 음성군 원남면 보덕로 330,36.8994932275,127.6345804712,꽃절(화암사).jpg
1630,꿀벌나라테마공원,경상북도 칠곡군 석적읍 강변대로 1580-1,36.0173053361,128.4048920563,꿀벌나라테마공원.jpg
1631,낙양물사랑공원,경기도 의정부시 용민로 205(낙양동),37.7470741862,127.0922999383,낙양물사랑공원.jpg
1632,남사예담촌,경상남도 산청군 단성면 지리산대로2897번길 10,35.2741948084,127.9364784516,남사예담촌.jpg
1633,남산 팔각정,서울 중구 예장동 8-1,37.5516394747,126.9876206116,남산 팔각정.jpg
1634,남악서원,경상남도 진주시 금곡면 죽곡길 102,35.0763157913,128.1779263737,남악서원.jpg
1635,남양주한강변시민공원,경기도 남양주시 와부읍 덕소로2번길 15,37.5893306777,127.2047303235,남양주한강변시민공원.jpg
1636,남평문씨본리세거지,대구광역시 달성군 화원읍 인흥3길 16,35.7922579204,128.5183355112,남평문씨본리세거지.jpg
1637,남한산성도립공원 [유네스코 세계문화유산],경기도 광주시 남한산성면 남한산성로 731,37.4766684605,127.1883850251,남한산성도립공원 [유네스코 세계문화유산].jpg
1638,남해 은점어촌체험마을,경상남도 남해군 삼동면 동부대로942번길 34-9(삼동면),34.7863432977,128.0524199009,남해 은점어촌체험마을.jpg
1639,능포수변공원,경상남도 거제시 능포로15길 32(능포동),34.8868470177,128.7353744358,능포수변공원.jpg
1640,달성노을공원,대구 달성군 논공읍 하리 899,35.7373039257,128.4157405048,달성노을공원.jpg
1641,달천계곡(창원),경상남도 창원시 의창구 북면 달천길 145,35.2834695202,128.5978896629,달천계곡(창원).jpg
1642,대기 농촌체험휴양마을,경상남도 합천군 가회면 대기2길 17-3,35.4621581052,128.0018371703,대기 농촌체험휴양마을.jpg
1643,대둔산도립공원(금산),충청남도 금산군 진산면 대둔산로 2,36.1374586362,127.3416665299,대둔산도립공원(금산).jpg
1644,대부도 종현마을,경기도 안산시 단원구 구봉길 240,37.2804270545,126.5475460277,대부도 종현마을.jpg
1645,대성사(대구),대구광역시 중구 북성로 19-1(서야동),35.873788799,128.5845024217,대성사(대구).jpg
1646,대흥사(진천),충청북도 진천군 진천읍 문진로 1300-80(진천읍),36.8405822825,127.4224817532,대흥사(진천).jpg
1647,덕강서원,경상북도 영천시 화산면 신화로 933-16,36.0535403225,128.865450392,덕강서원.jpg
1648,독바위공원,경기도 양주시 옥정동 889,37.8245982183,127.0772740814,독바위공원.jpg
1649,동대문역사문화공원,서울특별시 중구 을지로 281(을지로7가),37.567068642,127.0101708978,동대문역사문화공원.jpg
1650,동백호수공원,경기도 용인시 기흥구 동백중앙로 239(중동),37.2750161387,127.150049763,동백호수공원.jpg
1651,마금산원탕,경상남도 창원시 의창구 북면 천주로 1167,35.3544117553,128.609472838,마금산원탕.jpg
1652,매미성,경상남도 거제시 장목면 복항길,34.9687150473,128.702577881,매미성.jpg
1653,메타세콰이어길,충청남도 공주시 의당면 의당로 216,36.4914589296,127.1345588717,메타세콰이어길.jpg
1654,무등산국립공원,전라남도 화순군 화순읍 중지길 200,35.1043059553,126.9930742585,무등산국립공원.jpg
1655,무안 감풀마을 [농촌전통테마],전라남도 무안군 현경면 석북길 91-66,35.0613398822,126.4060550275,무안 감풀마을 [농촌전통테마].jpg
1656,물안뜰체험관,충청북도 진천군 백곡면 백곡로 964,36.8804214043,127.3814760022,물안뜰체험관.jpg
1657,민주화운동기념공원,경기도 이천시 모가면 공원로 30,37.1751607431,127.4426205423,민주화운동기념공원.jpg
1658,바람새마을 소풍정원,경기도 평택시 고덕면 궁리,37.0105832508,127.0185690347,바람새마을 소풍정원.jpg
1659,방곡 도예촌,충청북도 단양군 대강면 선암계곡로 133,36.8268057024,128.3114107598,방곡 도예촌.jpg
1660,방화수류정(동북각루),경기도 수원시 팔달구 수원천로392번길 44-6(매향동),37.2876178712,127.0180363861,방화수류정(동북각루).jpg
1661,백수해안공원,전남 영광군 백수읍 백암리 223-2,35.3256234094,126.3790287188,백수해안공원.jpg
1662,백인제가옥,서울특별시 종로구 북촌로7길 16(가회동),37.5804416194,126.9840701194,백인제가옥.jpg
1663,백제문화단지,충청남도 부여군 규암면 백제문로 455,36.3065816893,126.9067759265,백제문화단지.jpg
1664,벌영리 메타세콰이어길,경상북도 영덕군 영해면,36.5303349319,129.3841769119,벌영리 메타세콰이어길.jpg
1665,벽련암(정읍),전라북도 정읍시 내장산로 1220-74(내장동),35.4932326954,126.9053333076,벽련암(정읍).jpg
1666,별내체육공원,경기도 남양주시 순화궁로 449(별내동),37.6656119422,127.1198914239,별내체육공원.jpg
1667,보라매공원,대전광역시 서구 둔산북로90번길 60(둔산동),36.3533930477,127.3841235826,보라매공원.jpg
1668,보령 성주사지,충청남도 보령시 성주면 심원계곡로 99,36.344478566,126.6560002215,보령 성주사지.jpg
1669,보성녹차 시배지,전라남도 보성군 문덕면 죽산길 506-8,34.9613772187,127.1333599159,보성녹차 시배지.jpg
1670,보원장탄온천,경기도 구리시 안골로 79(수택동),37.5976063224,127.1400331992,보원장탄온천.jpg
1671,보현사(청도),경상북도 청도군 청도읍 앞산공원길 14(청도읍),35.6406402349,128.7397896827,보현사(청도).jpg
1672,복하천수변공원,경기도 이천시 경충대로2422번길 17(진리동),37.2683002969,127.4601135382,복하천수변공원.jpg
1673,봉무공원,대구광역시 동구 팔공로50길 66(봉무동),35.9220012197,128.6502036208,봉무공원.jpg
1674,봉서사(완주),전라북도 완주군 용진읍 봉서안길 313,35.9087325597,127.219139085,봉서사(완주).jpg
1675,봉화 금강소나무림,경상북도 봉화군 소천면 청옥로일대,37.0197851165,128.9792510345,봉화 금강소나무림.jpg
1676,부귀 메타세쿼이아길,전라북도 진안군 부귀면 모래재로 841,35.8081180275,127.3222075674,부귀 메타세쿼이아길.jpg
1677,부산 치유의 숲,부산광역시 기장군 철마면 철마천로 101,35.2690086937,129.1298103057,부산 치유의 숲.jpg
1678,부안청림천문대,전라북도 부안군 상서면 노적길 25,35.6577563134,126.6154326936,부안청림천문대.jpg
1679,북서울 꿈의숲,서울특별시 강북구 월계로 173,37.6233876457,127.0407498436,북서울 꿈의숲.jpg
1680,분천 산타마을,경상북도 봉화군 소천면 분천길 49,36.9325688543,129.0584438111,분천 산타마을.jpg
1681,불국사,서울특별시 강남구 광평로10길 30-71(일원동),37.4775996438,127.0750814116,불국사.jpg
1682,불정자연휴양림,경상북도 문경시 불정길 180(불정동),36.618826244,128.1342658631,불정자연휴양림.jpg
1683,비봉공룡공원,전라남도 보성군 득량면 공룡로 822-51,34.7075206994,127.1963718175,비봉공룡공원.jpg
1684,쁘띠프랑스,경기도 가평군 청평면 호반로 1063,37.7153712493,127.4903145832,쁘띠프랑스.jpg
1685,사나사 계곡,경기도 양평군 옥천면 용천로 1082-12,37.5373866426,127.5059544409,사나사 계곡.jpg
1686,산방산유람선,제주특별자치도 서귀포시 안덕면 화순해안로106번길 16,33.2370675236,126.3352176189,산방산유람선.jpg
1687,산외한우마을,전라북도 정읍시 산외면 산외로 450,35.6218398632,127.0406402167,산외한우마을.jpg
1688,삼길포항,충청남도 서산시 대산읍 삼길포1로 72-2,36.9992162821,126.4509846649,삼길포항.jpg
1689,삼학도,전라남도 목포시 삼학로92번길일원,34.7820933627,126.3913686456,삼학도.jpg
1690,상리공원,대구광역시 서구 중리동 산198-3,35.8632417772,128.5305074724,상리공원.jpg
1691,서귀포 가시리마을 (녹산로 유채꽃도로),제주특별자치도 서귀포시 표선면 가시로565번길 20,33.3532755098,126.771635499,서귀포 가시리마을 (녹산로 유채꽃도로).jpg
1692,서상항,경상남도 남해군 서면 서상리 1316-6,34.8094146597,127.8333828893,서상항.jpg
1693,서울 구 러시아공사관,서울특별시 중구 정동길 21-18정동공원,37.5684261216,126.9714160575,서울 구 러시아공사관.jpg
